,0_indian,1_crime murder,2_fairy kingdom,3_mafia,4_space alien,5_terror,6_law_trial,7_german_nazi,8_crime_robbery,9_school,10_jungle,11_cartoons,12_oriental,13_acting hollywood,14_tom&jerry,15_sports,16_prison,17_web,18_cannibals,19_pirates,20_psycho,21_aircraft_terrorist,22_house,23_art,24_christmas,25_house2,26_chinese,27_film_general
1174,0.9252086877822876,1.0205700397491455,0.24223147332668304,0.7506217360496521,-0.01934821903705597,0.12736298143863678,0.3491721749305725,0.15898576378822327,0.15939506888389587,1.0615358352661133,0.3459705412387848,0.23851904273033142,1.0293818712234497,0.385771781206131,0.10877873003482819,0.2743096947669983,0.24783819913864136,0.3419271409511566,0.11962372064590454,0.14342503249645233,0.12746061384677887,0.09322775900363922,0.5861124992370605,0.7189087867736816,-0.13767816126346588,0.5448656678199768,2.6831398010253906,0.40089166164398193
6947,1.8748526573181152,0.9765174388885498,0.87617027759552,0.7854599952697754,-0.03702794015407562,0.6786567568778992,0.7457215785980225,0.6040032505989075,0.3808833658695221,0.7669298648834229,0.6402366757392883,0.04516908898949623,0.7585749626159668,0.4382678270339966,0.08329790085554123,0.4851757287979126,0.42113909125328064,0.2650759816169739,0.5709663033485413,0.1965160369873047,0.5306928753852844,0.0587594173848629,0.5346896648406982,0.6142643094062805,0.8073921203613281,0.6059190034866333,0.7478781938552856,0.3258665204048157
5337,0.5048840641975403,1.0038361549377441,0.30458980798721313,0.22808940708637238,0.21885563433170319,-0.1425289362668991,0.7389176487922668,0.009491901844739914,0.09599248319864273,0.5737257599830627,0.2622501850128174,0.11787359416484833,0.027733881026506424,0.3951405882835388,0.14607925713062286,0.2290719896554947,0.2063748985528946,0.7984955906867981,0.28285473585128784,-0.05495929718017578,0.8588594794273376,-0.14771784842014313,1.1257299184799194,0.7719863057136536,0.37756097316741943,0.6248394846916199,0.3753299117088318,0.6603358387947083
1831,0.38252928853034973,0.5039792656898499,0.2845974266529083,0.5330308675765991,0.10572513192892075,0.2043963521718979,0.5651100873947144,0.19451436400413513,0.671096920967102,0.15420258045196533,0.09937426447868347,-0.0396147221326828,0.2695270776748657,-0.024496398866176605,-0.06086597219109535,0.29799407720565796,0.5656355619430542,0.06949274986982346,0.4422064423561096,0.07302495837211609,0.3922026455402374,0.08630122989416122,0.3072589933872223,0.10798121243715286,0.4133712947368622,0.23717673122882843,0.030893277376890182,0.284809947013855
7301,0.12865176796913147,0.8254215717315674,-0.46014052629470825,0.7958964109420776,0.12366344034671783,0.7044134140014648,1.1367017030715942,0.354452908039093,0.5460106730461121,-0.1268020123243332,-0.4730933904647827,-0.22728659212589264,0.4155440032482147,0.34125816822052,-0.10498984158039093,-0.11039841175079346,0.6760633587837219,0.22319859266281128,0.48092028498649597,-0.2503390610218048,0.4445232152938843,0.23486299812793732,0.2827303111553192,0.17628741264343262,-0.022457227110862732,0.5698497891426086,0.33883190155029297,0.5095513463020325
5914,0.2504895031452179,0.2324109971523285,0.25954535603523254,0.32012200355529785,1.2358646392822266,0.9126372337341309,0.5897336006164551,0.4444718062877655,0.8635004758834839,0.8099151253700256,0.23583197593688965,0.8032881021499634,0.47065269947052,0.040903594344854355,0.9333107471466064,0.26350224018096924,0.6296455264091492,0.019221559166908264,1.093807339668274,0.5144962072372437,-0.2996256649494171,0.6303431987762451,0.016340365633368492,0.003313589608296752,0.020918382331728935,0.742464542388916,0.5240785479545593,0.3290940821170807
7213,0.9072510004043579,0.5643315315246582,0.6538123488426208,0.061980146914720535,0.6185217499732971,0.5248224139213562,0.09922369569540024,0.4262821674346924,0.05488233268260956,0.5514160990715027,0.5557253956794739,-0.1744873970746994,0.3576296865940094,0.14855091273784637,-0.15041640400886536,0.062440209090709686,0.09520646929740906,0.31557345390319824,0.11498451232910156,0.3779780864715576,0.24365079402923584,0.330766886472702,0.3636941611766815,0.10031773895025253,0.01892898976802826,0.2521253824234009,0.4802963137626648,0.4674171507358551
7854,0.016912775114178658,-0.09260895103216171,0.38102099299430847,-0.03913933411240578,0.2443462759256363,-0.07448296993970871,-0.11767708510160446,0.005256970878690481,-0.004532887600362301,0.12400098145008087,0.34977245330810547,0.32904666662216187,-0.05472083389759064,0.10593228042125702,0.23805463314056396,0.024405958130955696,0.06324053555727005,0.19354091584682465,0.16400736570358276,0.27622613310813904,0.0401940681040287,0.11970577389001846,0.11450710892677307,0.2146156281232834,0.19491630792617798,-0.019057372584939003,0.028688762336969376,0.023906633257865906
198,0.22837889194488525,0.33039209246635437,0.0145793491974473,0.2671348452568054,0.06311527639627457,-0.00012947175127919763,0.23762211203575134,0.1421639770269394,0.18323475122451782,0.04664822295308113,-0.0957430973649025,-0.049465373158454895,0.23554034531116486,0.26244741678237915,-0.09151312708854675,0.0014286970254033804,0.07827358692884445,0.04365038871765137,0.11624512076377869,0.07484064996242523,0.16182567179203033,-0.026805555447936058,0.10391931980848312,0.13947193324565887,-0.0713089108467102,0.15411607921123505,0.20400455594062805,0.1279820054769516
7242,0.8398822546005249,0.29990988969802856,0.5639078617095947,0.129068985581398,-0.040870919823646545,-0.01612243987619877,0.23895566165447235,0.019735269248485565,0.011394791305065155,0.47668930888175964,0.4681542217731476,0.42534980177879333,0.10288287699222565,0.44167232513427734,0.19394804537296295,0.22480492293834686,0.15346038341522217,0.1924464851617813,0.02624030038714409,0.31951358914375305,0.34436678886413574,0.047096192836761475,0.2421036958694458,0.32599741220474243,0.3001880347728729,0.05733013525605202,0.0801677256822586,0.4037279188632965
5894,0.10586059093475342,0.3455239534378052,0.2506101727485657,0.6024249792098999,0.1556219607591629,0.019505158066749573,0.7804843783378601,-0.1421065330505371,0.3921024203300476,0.23021133244037628,0.15138337016105652,0.05284186080098152,0.21518687903881073,0.36772024631500244,0.3405609130859375,0.4880763590335846,0.545303225517273,0.11645032465457916,0.18395306169986725,0.046154603362083435,0.33090925216674805,-0.17862315475940704,0.23493120074272156,0.26234012842178345,0.4472731351852417,0.35682758688926697,0.3189270496368408,0.23476716876029968
1097,0.3455547094345093,0.1690208464860916,0.08071011304855347,0.14124730229377747,0.019618209451436996,0.18561433255672455,0.27615106105804443,0.20820337533950806,0.11399294435977936,0.17556148767471313,0.07069845497608185,-0.0326298326253891,0.1248684898018837,0.17554336786270142,-0.04805229976773262,0.05663270503282547,0.11348097026348114,0.13697750866413116,0.0191096942871809,0.02489682286977768,0.10626454651355743,0.07869576662778854,0.019421692937612534,0.16696323454380035,0.051736555993556976,0.02290301024913788,0.10407190024852753,0.22963401675224304
548,-0.011375590227544308,0.34530264139175415,0.645118772983551,0.07420939207077026,0.7615739107131958,0.7957341074943542,0.1547342985868454,0.8585405349731445,-0.06908847391605377,0.3798735439777374,1.1049387454986572,1.9967107772827148,-0.09527085721492767,0.33967527747154236,0.475351482629776,0.21005068719387054,0.3547097444534302,0.4425666630268097,0.30864617228507996,0.4165630042552948,0.18918095529079437,0.6940246224403381,0.1194419264793396,0.00966545008122921,0.4558425843715668,0.400193452835083,-0.0924830436706543,0.1618647426366806
3833,0.20898771286010742,0.41796553134918213,0.4882379174232483,0.09913009405136108,0.21852004528045654,-0.09595541656017303,-0.07532940059900284,-0.04225248098373413,-0.03099803812801838,0.22424514591693878,0.5492236018180847,0.8323922157287598,0.012271638959646225,0.09869889169931412,0.8406349420547485,0.11060380190610886,0.11875611543655396,0.10316704958677292,0.35644853115081787,0.6365841627120972,0.23381945490837097,0.26910334825515747,0.5119138956069946,0.2393147349357605,-0.03528481721878052,0.3959299921989441,0.15167120099067688,0.03577648475766182
3781,0.23028835654258728,0.4532480239868164,0.2315870225429535,1.0530771017074585,0.3629630506038666,0.772496223449707,0.6575236916542053,0.7425941824913025,0.7700807452201843,-0.1390993744134903,0.033037543296813965,0.07242607325315475,0.7574944496154785,-0.03410796448588371,-0.2113834172487259,0.24645143747329712,1.128493070602417,0.13482451438903809,0.7172139286994934,0.5099635720252991,0.4100310802459717,0.4179353713989258,0.29594120383262634,0.3918539583683014,0.05643657594919205,0.4345417022705078,0.3474583029747009,0.2529841661453247
4156,0.17166602611541748,0.4013563394546509,0.09861873835325241,0.29888486862182617,0.1463121920824051,0.03715318441390991,0.19452524185180664,0.06195691227912903,0.27381521463394165,0.17819640040397644,0.025733448565006256,-0.02554324083030224,0.16041317582130432,0.1124316081404686,0.057391807436943054,0.14303021132946014,0.36043405532836914,0.06360561400651932,0.2536109387874603,0.15028154850006104,0.20670470595359802,0.021689437329769135,0.2997357249259949,0.11251743137836456,0.12807728350162506,0.27771443128585815,0.09832251071929932,0.17291410267353058
8360,0.34742528200149536,0.9954900145530701,0.08969506621360779,1.5959142446517944,0.5579304695129395,0.6945358514785767,1.2484996318817139,0.8424001336097717,1.0345181226730347,0.3574202358722687,0.15702956914901733,-0.015155715867877007,0.9302811026573181,0.6069924235343933,-0.12497928738594055,0.2995510697364807,1.2958060503005981,0.31415191292762756,1.089658498764038,0.10677141696214676,0.28881338238716125,0.42153671383857727,0.4502179026603699,0.6445911526679993,-0.0015046551125124097,1.1609179973602295,0.551414966583252,0.7065991759300232
5049,0.34062445163726807,1.3288180828094482,-0.02711889147758484,0.6390208005905151,0.48661601543426514,0.25421759486198425,0.37888190150260925,-0.12613214552402496,0.6955512762069702,0.943105161190033,0.23964259028434753,0.6486805081367493,0.3816739320755005,0.6160467267036438,0.6980760097503662,0.7715492248535156,0.46658918261528015,0.2954297363758087,0.9475129246711731,0.23610572516918182,0.8966542482376099,0.3654170334339142,2.046477794647217,0.8443313837051392,0.9876940250396729,1.20559561252594,0.5195997953414917,0.706500232219696
2314,0.2489771991968155,0.45969530940055847,0.37213391065597534,1.7733347415924072,-0.3873388171195984,0.16058959066867828,0.5646630525588989,0.0456816591322422,0.8170016407966614,0.05760703980922699,0.16724222898483276,0.30418863892555237,1.0057021379470825,0.33122554421424866,-0.03457728773355484,0.6456787586212158,0.8938109278678894,0.06393628567457199,0.24905698001384735,0.24535730481147766,0.018236063420772552,0.11048038303852081,0.24352607131004333,0.5200174450874329,0.12067011743783951,0.06774167716503143,0.6037446856498718,0.5877877473831177
6080,0.6003767848014832,0.4741224944591522,0.13237789273262024,0.9335455298423767,0.3141902983188629,0.48872536420822144,0.4162943363189697,0.35727012157440186,0.4331800639629364,0.1453881859779358,-0.21856294572353363,-0.27960190176963806,0.7369732856750488,0.2376139760017395,0.1088748648762703,0.20098412036895752,0.6598086357116699,0.5651558637619019,0.5381792187690735,0.1471618413925171,0.3414921462535858,0.49045780301094055,0.5315088033676147,0.3400782346725464,-0.019412687048316002,0.21207411587238312,0.4081483483314514,0.461031049489975
6290,0.562755823135376,0.6910778880119324,-0.030663006007671356,0.3269713819026947,0.34914445877075195,0.42159754037857056,0.7409539818763733,0.5584908127784729,0.12426973134279251,0.33079996705055237,-0.1447322517633438,-0.22787916660308838,0.4278898239135742,0.20541372895240784,-0.16173744201660156,0.11640813201665878,0.40603888034820557,0.16887430846691132,0.10321249067783356,-0.004218162968754768,0.39436227083206177,0.2806772291660309,0.3160001337528229,0.4736216962337494,0.12286730110645294,0.45661258697509766,0.2337140589952469,0.41689956188201904
5893,0.3171759843826294,0.25600695610046387,0.0999787300825119,0.23924385011196136,-0.3296945095062256,-0.1549251675605774,0.13982398808002472,-0.17162904143333435,-0.12476933747529984,0.635265588760376,0.2480182945728302,-0.16660857200622559,0.029275493696331978,0.35084185004234314,-0.17669695615768433,0.47952449321746826,0.002366242930293083,0.28302645683288574,-0.13415974378585815,-0.15016475319862366,0.3763171434402466,-0.38938748836517334,0.08306973427534103,0.14565303921699524,0.5261238813400269,-0.1696438491344452,0.08669810742139816,0.3296119272708893
3916,0.24556395411491394,0.9217754602432251,0.6399165391921997,0.21164721250534058,1.219910740852356,0.7861145734786987,0.5878263711929321,0.42991137504577637,0.17865996062755585,0.6814409494400024,0.6763510704040527,0.760840892791748,0.07772299647331238,0.10221530497074127,0.38216525316238403,0.48626676201820374,0.472091406583786,0.7556875348091125,0.8666972517967224,0.2778316140174866,0.9906724691390991,0.6764841079711914,0.8659684062004089,0.6520181894302368,0.7998495697975159,0.6571351289749146,0.43458208441734314,0.7062089443206787
8408,0.24760542809963226,0.40113791823387146,1.074812412261963,0.42588719725608826,0.003954337909817696,0.022576378658413887,0.16920974850654602,0.3916066884994507,0.41732147336006165,0.6451317667961121,0.8565091490745544,1.1455563306808472,0.15851335227489471,0.6255863904953003,1.472854495048523,0.7671589851379395,0.5110676884651184,0.6429205536842346,0.9569048285484314,0.3429243564605713,0.6322031617164612,0.1500665843486786,1.0020068883895874,0.575936496257782,0.5880388021469116,0.04957914724946022,0.3080781400203705,0.3656335473060608
7512,0.9145466089248657,-0.23307357728481293,0.946547269821167,-0.11335936933755875,0.2959659695625305,-0.09420393407344818,-0.5076967477798462,0.30032721161842346,-0.05761178955435753,0.999174177646637,2.082881212234497,1.1278831958770752,-0.14213338494300842,0.5972833037376404,0.8068304061889648,0.9332497715950012,-0.2375461757183075,0.33416855335235596,0.2835250496864319,0.750792384147644,0.3289249539375305,0.165578231215477,-0.5578851103782654,0.17885246872901917,0.2277834713459015,-0.14774438738822937,-0.0018690228462219238,0.09747451543807983
8518,0.6002628803253174,0.31983649730682373,0.3865983188152313,0.172164648771286,0.6735316514968872,0.7924860715866089,0.29802393913269043,0.5855996012687683,-0.0420030876994133,0.9359877109527588,0.7321436405181885,0.2778588831424713,0.32081401348114014,0.559866189956665,0.18018707633018494,0.8950335383415222,0.21546393632888794,0.8591468334197998,0.13814596831798553,0.3882159888744354,0.6074668765068054,0.32528483867645264,-0.12139599025249481,0.19028761982917786,0.4639046788215637,0.07813086360692978,0.19555482268333435,0.869559645652771
616,0.4063858985900879,0.1471487134695053,0.3021322190761566,0.7054290771484375,-0.10661786049604416,0.45069408416748047,0.20629209280014038,0.26627153158187866,0.1371307522058487,0.039367057383060455,0.0912209004163742,-0.07627179473638535,0.9582414627075195,0.1949111521244049,-0.008956210687756538,0.24059073626995087,0.26496508717536926,0.43032240867614746,0.11770624667406082,0.25510159134864807,0.011098021641373634,-0.06271069496870041,-0.07847709208726883,0.22630149126052856,-0.22374342381954193,0.11978518217802048,0.4748569130897522,0.2594597339630127
1118,0.4336701035499573,0.14600276947021484,0.32802337408065796,0.6084797978401184,-0.4833182692527771,-0.10275668650865555,0.20818716287612915,-0.35915982723236084,0.47000420093536377,0.21451734006404877,0.4291587769985199,0.44273605942726135,0.25430828332901,0.619175136089325,0.3715464472770691,0.22603893280029297,0.21523693203926086,0.8882500529289246,0.16781368851661682,0.177760049700737,0.40544959902763367,-0.39176225662231445,-0.10600598901510239,0.31178018450737,0.363580584526062,-0.21768859028816223,0.43711093068122864,0.37930476665496826
937,0.2187892496585846,-0.027957603335380554,1.2955031394958496,0.034523189067840576,1.0687856674194336,0.4410509765148163,-0.04859798029065132,0.1520301252603531,0.14821045100688934,0.9163828492164612,0.7592777609825134,0.4005343019962311,0.23412670195102692,0.21959620714187622,0.1652141809463501,0.42614760994911194,0.11259901523590088,0.13879409432411194,0.16222691535949707,0.1512993723154068,0.20525160431861877,0.6594780683517456,0.09321907162666321,-0.05510652810335159,0.6432405114173889,0.24895280599594116,0.10413318872451782,0.04056613892316818
7688,0.2210691124200821,0.07073012739419937,0.036979977041482925,0.16866889595985413,0.18824389576911926,0.10815020650625229,0.00523855397477746,-0.05118415877223015,0.2107238471508026,0.05744648724794388,-0.028047269210219383,-0.002404941711574793,0.508732259273529,0.038493990898132324,-0.024185508489608765,0.026527727022767067,0.10966428369283676,-0.05372801050543785,0.019265685230493546,0.06328871846199036,-0.03596266359090805,0.05215230584144592,0.015336203388869762,0.07354418933391571,-0.037442389875650406,0.1782906949520111,0.24928754568099976,-0.011725524440407753
2572,0.5268567800521851,0.4517507553100586,0.7773676514625549,1.1766597032546997,0.6489057540893555,1.0325772762298584,0.5768754482269287,1.1315529346466064,0.32911983132362366,0.277962863445282,0.760263979434967,0.13653893768787384,0.9443971514701843,0.2571893036365509,0.2533932626247406,0.5407097935676575,0.9006606936454773,0.392692506313324,0.8600708842277527,0.26256829500198364,0.5687550902366638,0.35596922039985657,0.6243447065353394,0.5208893418312073,-0.067120760679245,0.1361292153596878,0.6672517657279968,0.3380734920501709
622,1.0325498580932617,0.42900583148002625,-0.03619391471147537,0.33664780855178833,0.08770164847373962,0.19796054065227509,0.35181787610054016,0.1634957194328308,0.2114064246416092,0.43686431646347046,0.07995718717575073,0.0722631886601448,0.20263351500034332,0.40461093187332153,0.008258096873760223,0.283945769071579,0.11534321308135986,0.2848261296749115,0.13815534114837646,-0.05861430987715721,0.2909053564071655,0.2902229428291321,0.1179082989692688,0.2539101839065552,0.11385497450828552,0.07736978679895401,0.30334556102752686,0.49064210057258606
7660,0.027746642008423805,0.15682806074619293,0.006187036633491516,0.6308598518371582,0.20288367569446564,0.6351884603500366,0.35356050729751587,0.633293628692627,0.49193987250328064,0.17304369807243347,-0.24664761126041412,-0.17720672488212585,0.4573960602283478,0.21694497764110565,-0.2401866614818573,0.0825042873620987,0.38934388756752014,0.42333242297172546,0.25466763973236084,0.5335745215415955,0.055747631937265396,0.41013792157173157,0.09644575417041779,-0.05048897862434387,-0.10489699244499207,-0.15167826414108276,0.11462864279747009,0.15898212790489197
3717,-0.030606979504227638,0.4462299048900604,0.2239096313714981,0.8844632506370544,0.7149249315261841,0.5831778645515442,0.3375292420387268,0.684924840927124,0.15381622314453125,0.0584045872092247,0.44993817806243896,-0.2672525942325592,0.8008007407188416,0.2773251235485077,0.05301985517144203,0.06560980528593063,1.145012617111206,-0.20104561746120453,0.5447471141815186,0.2931891083717346,0.30589812994003296,0.9477311968803406,0.758945882320404,0.5131476521492004,0.5522491335868835,0.4483392834663391,0.17203280329704285,0.09896978735923767
4161,0.30245858430862427,0.13770492374897003,0.10456501692533493,0.37092503905296326,-0.001592286629602313,0.08286583423614502,0.14166754484176636,0.0932440310716629,0.23788566887378693,0.2153574377298355,0.011978283524513245,0.11333179473876953,0.14257390797138214,0.26679328083992004,0.21888817846775055,0.31304705142974854,0.32464921474456787,0.2122146040201187,0.11176672577857971,0.035338617861270905,0.04572839289903641,0.08509451895952225,0.060837578028440475,0.23929128050804138,0.12176817655563354,0.040833666920661926,0.165223628282547,0.24523673951625824
4586,0.09170983731746674,0.16551755368709564,-0.014411672949790955,0.22403843700885773,0.2953711152076721,0.16075247526168823,0.17625078558921814,0.05504319816827774,0.6407909393310547,0.020312225446105003,0.1545782834291458,0.3245345950126648,-0.04582682251930237,0.2408715933561325,0.2428950071334839,0.26537755131721497,0.37526774406433105,0.07174183428287506,0.3785994052886963,0.09050081670284271,0.21810488402843475,0.24084869027137756,0.2905975580215454,0.18941929936408997,0.09546402096748352,0.2559356987476349,0.009145708754658699,-0.005251727998256683
1092,0.6347858905792236,0.730032205581665,0.5993732213973999,1.8881486654281616,0.42021459341049194,0.6316941976547241,0.6693278551101685,0.6780938506126404,0.6768121123313904,0.3539799749851227,0.6605606079101562,0.28496766090393066,1.0664595365524292,0.48271244764328003,0.21439531445503235,0.4893666207790375,0.7594586610794067,0.5682001113891602,0.6066604852676392,0.31879276037216187,0.5885951519012451,0.328421413898468,0.622389018535614,0.7208855152130127,0.15376365184783936,0.35474586486816406,0.674211323261261,0.6815242767333984
5164,0.6986098289489746,0.7167184352874756,0.5200972557067871,0.457139790058136,-0.13330785930156708,0.3874224126338959,0.5756667852401733,0.3860262334346771,0.9378893971443176,0.5560325980186462,0.21926350891590118,0.6880488991737366,0.3195018470287323,0.7274560332298279,0.22640597820281982,0.25944048166275024,0.4648817777633667,0.2752176523208618,0.19629432260990143,0.044538967311382294,0.4390681982040405,0.15078000724315643,0.5048382878303528,0.5311974883079529,0.13779914379119873,0.526645302772522,0.6062134504318237,0.4341217279434204
4528,0.2439926564693451,0.3364195227622986,0.43148717284202576,0.4770190417766571,-0.18438635766506195,-0.08410516381263733,0.16167759895324707,0.20857571065425873,0.5770655870437622,0.5172308087348938,0.6032608151435852,0.3363554775714874,0.09409716725349426,0.41702237725257874,0.3555583357810974,0.8713728785514832,0.170382559299469,-0.05158982053399086,0.7050600647926331,0.9014129042625427,0.3754851520061493,0.31497687101364136,0.33571484684944153,0.315463662147522,0.15974777936935425,0.2689715027809143,-0.1983669102191925,0.15424656867980957
5430,0.6452151536941528,1.3284074068069458,1.740454912185669,0.6664679646492004,0.023327119648456573,-0.02834179252386093,0.5593711733818054,0.2413664162158966,0.18222813308238983,0.5758212208747864,1.1851036548614502,0.7246972322463989,0.1823524385690689,0.6251893639564514,0.782780110836029,0.7525157928466797,0.9879343509674072,0.7844287157058716,0.9604662656784058,0.18367153406143188,1.6197764873504639,0.12146130204200745,0.9079696536064148,0.9986888766288757,1.3537538051605225,0.6079133749008179,0.05583123490214348,0.9798998832702637
5722,0.28711214661598206,0.5110529661178589,1.2532304525375366,0.2785291373729706,1.0845714807510376,0.3673088252544403,0.0832105502486229,0.4254131317138672,0.5445555448532104,0.6310611963272095,1.5926631689071655,2.779315710067749,0.04152381047606468,0.8420239686965942,1.8380475044250488,0.2858576476573944,0.20091643929481506,0.07227681577205658,0.5271862149238586,1.2426178455352783,0.6305111050605774,0.8916134238243103,1.197338581085205,0.4929516613483429,0.4091549217700958,0.8000327348709106,0.14850838482379913,0.6159984469413757
2201,0.6999673247337341,0.8637785315513611,0.2910764813423157,0.5943108797073364,0.285807728767395,-0.28231513500213623,0.3118516802787781,0.08526168763637543,0.19840148091316223,0.6820045113563538,0.549213707447052,-0.002262706868350506,0.1282685101032257,0.7627174258232117,-0.034923210740089417,0.4891298711299896,0.15314269065856934,0.21293719112873077,0.2819150984287262,0.11207006126642227,0.4287654459476471,0.24622568488121033,0.6892016530036926,0.5978687405586243,0.5253496170043945,0.20723165571689606,0.20713770389556885,0.5006154179573059
1160,-0.03820636495947838,1.0848591327667236,0.911019504070282,0.7019509077072144,0.5647302269935608,0.4885500371456146,0.7858225703239441,0.3687853515148163,0.3621795177459717,0.6871200203895569,0.2943769097328186,0.2969559133052826,0.9530032873153687,0.21913644671440125,0.5121199488639832,0.30609986186027527,0.3379742503166199,-0.11793429404497147,0.45798513293266296,0.27329021692276,0.33988961577415466,0.4555685818195343,0.5221467018127441,0.22313208878040314,0.4487530291080475,1.1505860090255737,0.7505313158035278,0.11847752332687378
